count_session,count_hit,totals_newVisits,historic_session,historic_session_page,avg_session_time,avg_session_time_page,single_page_rate,sessionQualityDim,earliest_visit_number,latest_visit_number,time_earliest_visit,time_latest_visit,avg_visit_time,days_since_last_visit,days_since_first_visit,visits_per_day,bounce_rate,num_interactions,bounces,time_on_site,transactionRevenue,has_converted
10,723,0,6171,3405,617.1,340.5,0.9,18,9,17,10.42,18.23,17,0,28,24.93103448,0.0,1130,0,6810,30738216,0
6,717,0,2139,1163,356.5,193.8333333,0.833333333,44,317,322,8.03,16.93,14,0,23,29.875,0.0,10029,0,3116,28587063,0
8,725,0,1316,0,164.5,0.0,1.0,2,13,115,6.37,5.7,7,0,26,26.85185185,0.0,6362,0,780,174131892,1
45,6805,0,29755,2571,661.2222222,57.13333333,0.933333333,21,1739,1783,0.85,21.0,12,0,30,219.516129,0.0,39802,0,22077,309336992,0
12,498,0,2182,0,181.8333333,0.0,1.0,6,15,26,7.47,2.48,9,0,25,19.15384615,0.0,2245,0,1275,0,0
17,2969,0,4922,0,289.5294118,0.0,1.0,2,68,109,19.33,16.38,10,0,30,95.77419355,0.0,12422,0,748,189239639,1
54,10640,0,16913,0,313.2037037,0.0,1.0,2,108,405,7.75,17.87,14,0,29,354.6666667,0.0,35710,0,10511,464064596,1
27,4722,0,7873,0,291.5925926,0.0,1.0,4,52,169,20.97,8.4,17,0,21,214.6363636,0.0,12153,0,0,22025649,1
6,46,0,1152,1152,192.0,192.0,0.166666667,6,16,24,21.87,18.58,17,0,20,9.380952381,0.0,209,0,1584,0,0
11,3709,0,3315,0,301.3636364,0.0,1.0,2,2,154,10.98,22.83,15,0,20,176.6190476,0.0,7038,0,710,52151506,1
6,525,0,1988,0,331.3333333,0.0,1.0,39,12,22,17.2,10.97,11,0,19,26.25,0.0,2367,0,15168,0,0
15,1013,0,3310,0,220.6666667,0.0,1.0,6,215,229,2.98,20.65,14,0,30,32.67741935,0.0,2274,0,6985,0,0
2,361,0,822,0,411.0,0.0,1.0,9,5,6,21.83,20.85,22,0,2,120.3333333,0.0,477,0,2120,0,0
1,26,0,1831,1831,1831.0,1831.0,0.0,43,2,2,13.25,13.25,13,0,0,166.0,0.0,166,0,22033,0,0
42,3521,0,13978,5875,332.8095238,139.8809524,0.928571429,5,1,111,5.9,17.93,13,0,25,144.6153846,0.0,4445,0,5065,48516264,0
8,362,0,839,0,104.875,0.0,1.0,4,1,192,11.77,11.0,11,0,26,13.40740741,0.0,681,0,7,0,0
5,1629,0,3855,0,771.0,0.0,1.0,2,46,50,14.57,5.22,13,0,28,56.17241379,0.0,2423,0,291,0,0
2,201,0,5970,5970,2985.0,2985.0,0.0,54,15,21,6.25,6.12,6,0,22,23.13043478,0.0,1469,0,2032,0,0
6,229,0,898,185,149.6666667,30.83333333,0.833333333,3,9,14,7.07,16.52,10,0,22,9.956521739,0.0,229,0,399,0,0
11,606,0,3063,0,278.4545455,0.0,1.0,4,13,23,14.72,16.6,13,0,17,33.66666667,0.0,606,0,1022,0,0
40,3774,0,18469,2250,461.725,56.25,0.975,52,1,78531,17.45,17.25,14,0,14,251.6,0.0,3774,0,4500,54931322,0
3,347,0,329,0,109.6666667,0.0,1.0,2,140,142,11.12,13.07,11,0,27,12.39285714,0.0,879,0,4444,0,0
126,24408,0,49578,0,393.4761905,0.0,1.0,2,76,651,18.1,11.4,14,0,30,787.3548387,0.0,85070,0,3015,162238529,1
8,758,0,1695,0,211.875,0.0,1.0,5,125,132,20.08,11.12,16,0,22,32.95652174,0.0,1432,0,129,0,0
1,38,0,537,537,537.0,537.0,0.0,42,35,35,7.6,7.6,8,0,0,151.0,0.0,323,0,2200,0,0
21,1541,0,20943,9857,997.2857143,469.3809524,0.666666667,40,5,121,18.58,15.48,14,0,30,62.90322581,0.0,6326,0,29079,0,0
23,2972,0,11570,0,503.0434783,0.0,1.0,8,23,156,17.92,6.42,9,0,28,102.4827586,0.0,18930,0,392,65065950,1
4,239,0,1512,0,378.0,0.0,1.0,11,62,65,6.68,15.43,13,0,1,119.5,0.0,2655,0,454,0,0
4,153,0,276,0,69.0,0.0,1.0,4,6,9,16.92,13.73,14,0,26,5.666666667,0.0,211,0,237,0,0
6,500,0,3124,0,520.6666667,0.0,1.0,15,165,170,7.85,19.32,10,0,27,17.85714286,0.0,5020,0,545,0,0
30,2519,0,13292,0,443.0666667,0.0,1.0,2,14,97,7.92,19.15,19,0,28,86.86206897,0.0,14603,0,94,0,0
70,12137,0,15825,0,226.0714286,0.0,1.0,1,9,175,14.07,19.88,15,0,29,404.5666667,0.0,37457,0,150,0,0
10,1324,0,2255,0,225.5,0.0,1.0,2,3,26,16.73,11.67,10,0,18,69.68421053,0.0,2944,0,4499,144155483,1
27,5221,0,5845,0,216.4814815,0.0,1.0,2,1,41,14.43,16.13,12,0,28,180.2068966,0.0,22743,0,0,38878380,1
41,4054,0,8504,0,207.4146341,0.0,1.0,5,521,562,2.1,17.28,13,0,29,135.1333333,0.0,23740,0,8327,0,0
12,781,0,3132,447,261.0,37.25,0.833333333,4,174,185,9.42,18.4,13,0,28,26.93103448,0.0,3629,0,1024,0,0
3,592,0,3891,3181,1297.0,1060.333333,0.666666667,2,1,33,17.8,5.33,15,0,13,60.0,0.0,2326,0,25648,76211176,0
1,35,0,708,708,708.0,708.0,0.0,47,36,36,6.37,6.37,6,0,0,98.0,0.0,114,0,767,59434433,1
1,49,0,1069,1069,1069.0,1069.0,0.0,54,13,13,4.72,4.72,5,0,0,113.0,0.0,691,0,14536,28927691,1
10,1651,0,2512,0,251.2,0.0,1.0,2,15,68,15.72,16.12,9,0,29,55.03333333,0.0,29890,0,2983,248581748,1
11,1055,0,4112,0,373.8181818,0.0,1.0,54,36,47,15.38,9.65,14,0,30,34.03225806,0.0,3978,0,10402,0,0
104,10163,0,22446,4202,215.8269231,40.40384615,0.932692308,18,10,595,14.0,13.87,11,0,30,342.7419355,0.17,46970,0,820,74462241,1
4,214,0,397,0,99.25,0.0,1.0,3,13,15,18.77,5.1,16,0,15,13.375,0.0,628,0,224,55349887,1
31,4913,0,11999,0,387.0645161,0.0,1.0,2,13,202,18.63,13.82,8,0,29,163.7666667,0.0,17418,0,0,68393614,1
28,2775,0,8316,462,297.0,16.5,0.964285714,4,150,177,12.52,11.9,12,0,30,89.51612903,0.0,7158,0,132,0,0
53,10753,0,15957,0,301.0754717,0.0,1.0,2,37,161,6.72,13.53,11,0,29,358.4333333,0.0,37482,0,13442,1137975589,1
8,1155,0,7168,1618,896.0,202.25,0.875,4,1,7,7.82,19.63,12,0,5,209.6666667,0.0,1258,0,13290,0,0
1,288,0,1314,0,1314.0,0.0,1.0,45,7,7,10.1,10.1,10,0,0,288.0,0.0,288,0,5892,0,0
6,894,0,4608,1739,768.0,289.8333333,0.833333333,3,8,12,20.18,19.4,19,0,8,105.1111111,0.0,1855,0,4395,29526774,1
23,2527,0,2995,199,130.2173913,8.652173913,0.913043478,4,27,195,15.72,8.57,8,0,30,83.48387097,0.0,7543,0,0,43343788,1
2,89,0,2764,2764,1382.0,1382.0,0.0,8,1,2,16.95,18.13,17,0,0,264.0,0.0,264,0,2294,0,0
1,9,0,807,807,807.0,807.0,0.0,56,11,14,16.6,19.65,19,0,12,4.0,0.0,52,0,3573,82699134,1
15,1674,0,2881,0,192.0666667,0.0,1.0,2,74,264,7.35,13.83,9,0,26,62.0,0.0,9928,0,537,92176556,1
5,155,0,3156,3119,631.2,623.8,0.4,62,2,33,19.17,11.62,16,0,24,8.32,0.0,1916,0,3902,92568382,1
5,756,0,1935,1797,387.0,359.4,0.6,16,103,107,2.95,3.73,4,0,12,58.15384615,0.0,1337,0,31845,2226072886,1
21,1661,0,10132,3579,482.4761905,170.4285714,0.904761905,8,86,110,16.25,17.63,14,0,18,87.42105263,0.0,1661,0,41878,191152668,1
1,258,0,1255,0,1255.0,0.0,1.0,43,50,50,18.1,18.1,18,0,0,258.0,0.0,438,0,52710,0,0
15,1991,0,8594,0,572.9333333,0.0,1.0,44,9,168,18.92,22.05,20,0,23,82.95833333,0.0,4199,0,64967,0,0
19,1693,0,3085,0,162.3684211,0.0,1.0,4,317,335,8.17,13.08,14,0,29,56.43333333,0.0,4226,0,7833,0,0
4,89,0,1508,0,377.0,0.0,1.0,5,65,68,8.82,18.05,13,0,27,3.178571429,0.0,1123,0,250,0,0
20,1971,0,8121,3902,406.05,195.1,0.75,4,48,67,13.72,3.73,12,0,30,63.58064516,0.0,8292,0,23512,34198151,1
25,2080,0,10112,2805,404.48,112.2,0.96,10,26,51,15.25,21.57,15,0,30,67.09677419,0.0,3557,0,81773,248250368,1
4,389,0,2140,0,535.0,0.0,1.0,4,26,29,21.68,6.2,20,0,21,17.68181818,0.0,2661,0,7544,0,0
35,5866,0,8406,0,240.1714286,0.0,1.0,2,9,53,3.62,2.9,7,0,30,189.2258065,0.0,29572,0,12420,778997700,1
62,9402,0,15393,0,248.2741935,0.0,1.0,2,11,160,10.38,11.8,11,0,29,313.4,0.0,31564,0,2501,221463508,1
39,6762,0,15509,0,397.6666667,0.0,1.0,2,169,272,5.15,14.62,13,0,28,233.1724138,0.0,26432,0,7018,611489248,1
18,1482,0,5315,0,295.2777778,0.0,1.0,3,23,183,10.42,7.43,10,0,30,47.80645161,0.0,2842,0,225,0,0
102,10841,0,35128,1186,344.3921569,11.62745098,0.990196078,5,221,994,11.3,17.17,14,0,29,361.3666667,0.0,57080,0,118096,366355923,1
2,177,0,681,0,340.5,0.0,1.0,4,22,23,15.47,4.77,12,0,6,25.28571429,0.0,319,0,103,0,0
8,866,0,527,0,65.875,0.0,1.0,2,123,130,17.23,16.35,11,0,29,28.86666667,0.0,7938,0,0,130047375,1
15,1039,0,5835,381,389.0,25.4,0.933333333,7,37,51,19.08,14.3,14,0,21,47.22727273,0.0,1540,0,302,0,0
5,285,0,2545,0,509.0,0.0,1.0,18,130,134,19.08,18.68,13,0,24,11.4,0.0,2211,0,16220,0,0
72,19355,0,34176,0,474.6666667,0.0,1.0,4,14,160,17.67,16.32,12,0,30,624.3548387,0.0,43142,0,2481,515075955,1
54,8514,0,13570,0,251.2962963,0.0,1.0,2,19,219,12.58,21.9,13,0,29,283.8,0.0,41533,0,596,53899380,1
6,133,0,472,0,78.66666667,0.0,1.0,4,448,453,14.65,16.12,13,0,21,6.045454545,0.0,2016,0,16,0,0
9,677,0,2776,862,308.4444444,95.77777778,0.888888889,4,1,9,18.13,13.38,17,0,8,75.22222222,0.0,678,0,897,0,0
8,1617,0,1216,0,152.0,0.0,1.0,4,38,45,18.98,21.67,20,0,30,52.16129032,0.0,6359,0,1592,118729452,1
34,3666,0,10107,0,297.2647059,0.0,1.0,4,62,95,14.37,8.88,14,0,29,122.2,0.0,10615,0,5220,0,0
3,17,0,1207,1207,402.3333333,402.3333333,0.333333333,9,2,4,11.52,14.95,13,0,0,113.0,0.0,114,0,8533,0,0
25,2061,0,13882,1742,555.28,69.68,0.92,6,49,73,9.13,18.0,9,0,28,71.06896552,0.0,2447,0,63425,488272358,0
48,10492,0,15471,0,322.3125,0.0,1.0,1,27,291,20.87,14.63,18,0,28,361.7931034,0.0,42421,0,1712,3009946901,1
9,1676,0,1698,0,188.6666667,0.0,1.0,4,104,113,15.22,17.25,13,0,25,64.46153846,0.0,11856,0,0,175977168,1
1,500,0,1704,0,1704.0,0.0,1.0,8,3,3,5.47,5.47,5,0,0,500.0,0.0,500,0,5112,0,0
22,968,0,3912,0,177.8181818,0.0,1.0,6,1,22,9.7,10.35,12,0,28,33.37931034,0.0,968,0,323,0,0
47,10403,0,21966,1793,467.3617021,38.14893617,0.978723404,4,2,161,21.58,4.2,13,0,29,346.7666667,0.0,47450,0,24221,0,0
36,9157,0,8631,0,239.75,0.0,1.0,6,176,224,10.35,22.38,14,0,28,315.7586207,0.0,32610,0,13666,291058851,1
30,4766,0,23682,677,789.4,22.56666667,0.966666667,6,18,45,10.42,4.05,15,0,28,164.3448276,0.0,9799,0,2607,0,0
82,17698,0,32179,0,392.4268293,0.0,1.0,6,214,409,10.77,17.93,15,0,28,610.2758621,0.0,53427,0,21153,653620888,1
10,585,0,3037,0,303.7,0.0,1.0,19,94,103,16.57,17.07,15,0,5,97.5,0.0,2444,0,4910,0,0
22,2035,0,4309,0,195.8636364,0.0,1.0,2,1,197,21.68,17.88,13,0,28,70.17241379,0.0,10308,0,16072,170753881,1
12,1660,0,5299,0,441.5833333,0.0,1.0,6,78,89,22.5,0.88,13,0,29,55.33333333,0.0,2725,0,18940,0,0
28,6487,0,16312,0,582.5714286,0.0,1.0,2,80,108,9.85,9.0,14,0,29,216.2333333,0.0,14638,0,3709,0,0
13,2635,0,2654,0,204.1538462,0.0,1.0,2,3,15,7.32,20.65,12,0,20,125.4761905,0.0,3245,0,0,37476662,1
12,453,0,1178,0,98.16666667,0.0,1.0,16,42,53,11.7,20.0,16,0,28,15.62068966,0.0,469,0,798,0,0
8,848,0,1360,0,170.0,0.0,1.0,2,22,29,18.38,1.33,18,0,25,32.61538462,0.0,1214,0,12590,79145246,1
27,4589,0,3799,0,140.7037037,0.0,1.0,2,13,66,11.45,5.18,10,0,29,152.9666667,0.0,13092,0,1410,61068054,1
1,343,0,1174,1174,1174.0,1174.0,0.0,39,21,21,10.77,10.77,11,0,0,343.0,0.0,716,0,10566,127735110,0
35,6483,0,9109,0,260.2571429,0.0,1.0,3,12,114,12.77,23.87,13,0,28,223.5517241,0.0,16174,0,1549,236438950,1
1,158,0,410,0,410.0,0.0,1.0,10,80,80,6.9,6.9,7,0,0,158.0,0.0,161,0,5330,0,0
13,583,0,3572,2261,274.7692308,173.9230769,0.846153846,4,15,43,8.13,14.38,10,0,24,36.8,0.0,920,0,18321,0,0
41,3339,0,12306,3104,300.1463415,75.70731707,0.951219512,4,627,667,12.65,10.88,9,0,30,107.7096774,0.0,31784,0,9694,13640094,0
9,430,0,1860,0,206.6666667,0.0,1.0,4,26,34,12.72,11.23,12,0,30,13.87096774,0.0,1720,0,218,0,0
44,9261,0,12957,0,294.4772727,0.0,1.0,2,35,222,15.0,18.58,15,0,25,356.1923077,0.0,46021,0,107,80167596,1
14,3094,0,7039,0,502.7857143,0.0,1.0,2,202,215,8.5,14.37,10,0,29,103.1333333,0.0,21069,0,0,55522127,1
17,3081,0,5596,0,329.1764706,0.0,1.0,1,90,206,3.33,10.42,13,0,29,102.7,0.0,10737,0,1042,275500291,1
17,1863,0,6737,3839,396.2941176,225.8235294,0.764705882,5,31,48,8.53,9.12,11,0,29,62.1,0.0,5013,0,26282,0,0
9,1465,0,3161,0,351.2222222,0.0,1.0,2,4,61,10.8,4.98,13,0,27,52.32142857,0.0,13542,0,1130,56931304,1
31,3742,0,22617,0,729.5806452,0.0,1.0,4,111,142,10.63,12.85,12,0,28,129.0344828,0.0,7594,0,355141,511658910,1
30,855,0,21782,21448,726.0666667,714.9333333,0.2,9,1,83,16.5,14.48,15,0,30,101.4193548,0.0,4860,0,24976,0,0
90,6854,0,46185,0,513.1666667,0.0,1.0,6,1,153,14.25,13.12,14,0,30,221.0967742,0.0,11181,0,28239,43766506,1
1,10,0,9,0,9.0,0.0,1.0,3,9,9,7.03,7.03,7,0,0,10.0,0.0,1898,0,1309,20950191,0
6,911,0,873,0,145.5,0.0,1.0,2,5,46,11.48,16.4,12,0,8,101.2222222,0.0,5525,0,4307,790966911,1
9,697,0,2483,0,275.8888889,0.0,1.0,7,89,97,5.3,9.22,8,0,27,24.89285714,0.0,1905,0,1183,0,0
44,10540,0,22030,0,500.6818182,0.0,1.0,4,43,162,11.98,13.4,10,0,27,376.4285714,0.0,41193,0,23766,0,0
13,322,0,8044,6578,618.7692308,506.0,0.692307692,2,1,69,5.93,7.85,14,0,29,16.06666667,0.0,2125,0,0,55404301,1
9,738,0,1167,0,129.6666667,0.0,1.0,2,32,41,17.7,16.53,16,0,28,25.44827586,0.0,7355,0,0,83678306,1
51,3925,0,24270,1062,475.8823529,20.82352941,0.980392157,22,80,130,12.8,13.5,10,0,29,130.8333333,0.0,7523,0,12313,22028569,0
16,842,0,3609,0,225.5625,0.0,1.0,21,10,25,13.68,13.2,15,0,30,27.16129032,0.0,2210,0,3175,0,0
80,10514,0,33850,0,423.125,0.0,1.0,4,472,552,13.97,23.13,15,0,30,339.1612903,0.0,59005,0,6326,0,0
41,2553,0,11428,2326,278.7317073,56.73170732,0.853658537,6,2,196,13.22,10.97,13,0,30,84.48387097,0.07,4261,0,260,0,0
14,1097,0,7466,0,533.2857143,0.0,1.0,3,20,33,8.53,9.2,10,0,29,36.56666667,0.0,2689,0,5944,0,0
3,290,0,536,0,178.6666667,0.0,1.0,2,76,78,20.02,19.17,19,0,27,10.35714286,0.0,708,0,355,0,0
27,3914,0,6798,0,251.7777778,0.0,1.0,6,83,181,15.25,11.25,13,0,30,126.2580645,0.0,16474,0,3253,116728645,1
6,1152,0,6016,342,1002.666667,57.0,0.833333333,8,86,91,11.08,12.85,9,0,22,50.08695652,0.0,1812,0,20843,0,0
61,5980,0,22529,4533,369.3278689,74.31147541,0.950819672,6,57,585,10.17,8.55,13,0,29,199.3333333,0.0,23631,0,760,0,0
18,2385,0,10438,3955,579.8888889,219.7222222,0.833333333,44,171,188,22.12,20.0,15,0,29,79.5,0.0,10831,0,28262,27634447,0
22,4464,0,4248,0,193.0909091,0.0,1.0,2,6,69,16.0,14.22,14,0,30,144.0,0.0,15855,0,4961,446791450,1
111,6764,0,56152,20402,505.8738739,183.8018018,0.882882883,4,1,341,11.45,13.28,9,0,29,225.4666667,0.0,13627,0,536,18432025,0
13,1332,0,6654,4276,511.8461538,328.9230769,0.846153846,18,256,268,18.35,9.9,11,0,27,47.57142857,0.0,7857,0,301,0,0
56,7446,0,30056,0,536.7142857,0.0,1.0,1,15,169,12.3,16.52,10,0,29,248.2,0.0,13351,0,18333,75680244,1
20,2518,0,5804,0,290.2,0.0,1.0,7,7,125,4.27,8.9,13,0,5,419.6666667,0.0,2518,0,0,40304927,1
4,304,0,270,0,67.5,0.0,1.0,2,109,112,17.42,10.57,15,0,24,12.16,0.0,4071,0,5242,500511323,1
18,1947,0,16985,13137,943.6111111,729.8333333,0.722222222,18,93,210,7.0,18.75,14,0,28,67.13793103,0.0,8878,0,4933,138794353,0
26,2334,0,9567,5265,367.9615385,202.5,0.807692308,39,195,220,18.8,13.78,14,0,30,75.29032258,0.0,20055,0,1249,28118780,0
22,1912,0,5805,0,263.8636364,0.0,1.0,9,1,21,18.98,10.83,13,0,20,91.04761905,0.0,3066,0,0,71906218,1
3,57,0,3222,3222,1074.0,1074.0,0.0,37,1,3,8.22,13.75,10,0,5,60.5,0.0,374,0,28809,0,0
8,484,0,1753,0,219.125,0.0,1.0,2,24,31,14.97,17.13,21,0,22,21.04347826,0.0,3725,0,42,23454662,1
17,1181,0,10631,0,625.3529412,0.0,1.0,44,141,157,5.5,15.22,17,0,17,65.61111111,0.0,4946,0,64095,0,0
20,3178,0,6764,0,338.2,0.0,1.0,2,5,132,4.9,18.88,9,0,27,113.5,0.0,11719,0,0,83964062,1
3,42,0,11,0,3.666666667,0.0,1.0,2,87,89,8.25,6.62,9,0,14,2.8,0.0,2464,0,131,0,0
5,426,0,1750,0,350.0,0.0,1.0,19,102,106,17.6,20.4,15,0,15,26.625,0.0,3724,0,759,0,0
3,412,0,357,0,119.0,0.0,1.0,2,24,26,19.33,17.75,19,0,28,14.20689655,0.0,1042,0,534,0,0
35,5633,0,12633,0,360.9428571,0.0,1.0,2,38,158,5.22,8.67,10,0,29,187.7666667,0.0,21488,0,2666,158230934,1
10,1383,0,1647,0,164.7,0.0,1.0,3,1,11,18.8,18.72,14,0,24,55.32,0.0,3743,0,2776,39287221,1
2,193,0,2633,2227,1316.5,1113.5,0.5,3,3,21,6.47,6.83,7,0,0,281.0,0.0,323,0,21780,1051149618,0
42,4795,0,24565,11000,584.8809524,261.9047619,0.785714286,6,41,90,18.63,11.47,12,0,29,165.0,0.02,18138,0,27003,154822754,0
11,541,0,1148,0,104.3636364,0.0,1.0,4,151,161,12.15,16.18,12,0,29,18.03333333,0.0,1458,0,6885,0,0
12,1336,0,11828,0,985.6666667,0.0,1.0,16,34,190,12.3,6.5,9,0,29,44.53333333,0.0,1863,0,14507,0,0
19,3179,0,5119,0,269.4210526,0.0,1.0,1,65,267,19.05,16.83,14,0,29,105.9666667,0.0,21211,0,6119,250841628,1
21,3286,0,19605,5165,933.5714286,245.952381,0.904761905,5,52,72,20.08,19.63,13,0,25,126.3846154,0.0,11629,0,55615,1158890697,0
20,2502,0,13354,606,667.7,30.3,0.95,4,116,135,13.55,6.95,10,0,27,89.35714286,0.0,5952,0,13854,0,0
37,1878,0,18072,1100,488.4324324,29.72972973,0.972972973,49,405,441,5.43,11.75,12,0,25,72.23076923,0.0,6529,0,1100,65941500,0
13,815,0,6329,5732,486.8461538,440.9230769,0.384615385,18,10,71,15.47,10.47,13,0,29,36.96666667,0.0,3000,0,7122,0,0
19,971,0,5796,0,305.0526316,0.0,1.0,41,64,82,4.65,17.43,15,0,18,51.10526316,0.0,1098,0,17,0,0
22,1167,0,2406,0,109.3636364,0.0,1.0,3,78,99,15.38,15.92,10,0,28,40.24137931,0.0,2431,0,880,0,0
38,3420,0,16614,2438,437.2105263,64.15789474,0.947368421,4,8,45,9.42,0.9,13,0,30,110.3225806,0.0,3588,0,1814,0,0
9,182,0,516,0,57.33333333,0.0,1.0,5,45,53,10.3,16.4,15,0,27,6.5,0.0,473,0,122,0,0
26,5970,0,5759,0,221.5,0.0,1.0,2,8,138,22.12,11.23,14,0,27,213.2142857,0.0,27389,0,1173,125222978,1
1,13,1,981,981,981.0,981.0,0.0,42,1,1,8.88,8.88,9,0,0,78.0,0.0,78,0,22264,0,0
27,5450,0,8842,0,327.4814815,0.0,1.0,11,13,122,10.35,3.8,8,0,30,175.8064516,0.0,16781,0,58190,304293547,1
23,1164,0,3539,0,153.8695652,0.0,1.0,5,1,70,10.7,18.92,12,0,29,39.03333333,0.0,6508,0,20109,0,0
39,6892,0,31034,3529,795.7435897,90.48717949,0.923076923,4,5,131,22.5,9.83,16,0,28,237.6551724,0.0,16007,0,115389,104030760,0
7,228,0,6563,6563,937.5714286,937.5714286,0.0,15,2,9,5.25,12.37,7,0,9,81.7,0.0,817,0,903,0,0
19,4450,0,4148,0,218.3157895,0.0,1.0,2,11,29,5.4,8.8,14,0,28,153.4482759,0.0,6811,0,5271,87026863,1
13,1424,0,10202,0,784.7692308,0.0,1.0,4,103,115,3.05,3.72,8,0,13,101.7142857,0.0,3275,0,1438,0,0
22,2924,0,5345,0,242.9545455,0.0,1.0,2,2,49,17.32,17.73,9,0,26,108.2962963,0.0,3721,0,114,46673098,1
11,789,0,544,0,49.45454545,0.0,1.0,2,68,154,18.2,12.68,12,0,30,25.4516129,0.0,15930,0,960,58263000,1
9,1830,0,10453,0,1161.444444,0.0,1.0,40,203,211,6.68,20.15,13,0,21,83.18181818,0.0,2492,0,5084,0,0
27,3757,0,16768,0,621.037037,0.0,1.0,6,12,38,19.65,17.65,14,0,24,150.28,0.0,3861,0,22421,0,0
6,773,0,1015,0,169.1666667,0.0,1.0,4,35,40,18.58,8.15,18,0,27,27.60714286,0.0,2062,0,0,74517758,1
8,304,0,8412,8412,1051.5,1051.5,0.25,45,1,5,15.88,18.17,15,0,23,48.0,0.0,2514,0,15385,696876655,1
7,249,0,1828,1626,261.1428571,232.2857143,0.857142857,45,75,81,16.1,10.93,13,0,24,9.96,0.0,2380,0,2332,17568792,0
8,2345,0,982,0,122.75,0.0,1.0,2,9,87,21.22,2.28,9,0,27,83.75,0.0,10252,0,1264,143008341,1
3,142,0,2257,2257,752.3333333,752.3333333,0.0,44,1,7,15.5,16.65,15,0,27,15.14285714,0.0,728,0,1500,715219627,1
9,670,0,1398,0,155.3333333,0.0,1.0,6,68,76,2.55,19.35,8,0,27,23.92857143,0.0,3077,0,221,0,0
8,272,0,8301,6348,1037.625,793.5,0.75,4,1,7,8.78,21.33,11,0,17,30.88888889,0.0,556,0,7058,56630228,0
14,2070,0,2360,0,168.5714286,0.0,1.0,2,33,137,21.33,18.38,15,0,27,73.92857143,0.0,11364,0,1017,33269851,1
38,6213,0,31394,15771,826.1578947,415.0263158,0.763157895,6,271,308,10.52,10.87,10,0,29,207.1,0.0,18478,0,54449,355830150,1
11,1242,0,1115,0,101.3636364,0.0,1.0,2,15,36,16.45,11.52,16,0,29,41.4,0.0,5371,0,7995,938580071,1
24,1083,0,4102,0,170.9166667,0.0,1.0,5,9,31,15.72,15.22,15,0,30,34.93548387,0.0,1615,0,179,0,0
59,5856,0,32599,10006,552.5254237,169.5932203,0.949152542,4,287,346,10.05,9.5,12,0,30,188.9032258,0.0,21886,0,100,0,0
28,2499,0,5076,2028,181.2857143,72.42857143,0.964285714,2,4,132,21.55,22.0,17,0,29,83.3,0.0,5605,0,2029,31309961,0
12,525,0,6139,3886,511.5833333,323.8333333,0.916666667,3,184,195,7.63,14.93,10,0,22,22.82608696,0.0,6470,0,2563,0,0
4,827,0,3290,0,822.5,0.0,1.0,13,181,482,20.55,15.02,17,0,1,413.5,0.0,827,0,1394,27674943,1
7,947,0,3930,2120,561.4285714,302.8571429,0.857142857,4,2,8,10.58,16.62,9,0,12,72.84615385,0.0,947,0,1416,0,0
15,1729,0,4656,0,310.4,0.0,1.0,3,2,62,8.85,17.67,12,0,1,864.5,0.0,1729,0,7694,78683347,1
15,2313,0,10787,1035,719.1333333,69.0,0.933333333,24,146,160,5.78,9.6,12,0,25,88.96153846,0.0,6805,0,1036,0,0
15,2413,0,4145,0,276.3333333,0.0,1.0,2,97,111,6.9,21.47,14,0,30,77.83870968,0.0,15185,0,348,0,0
7,1062,0,1583,0,226.1428571,0.0,1.0,2,27,50,3.52,19.95,5,0,10,96.54545455,0.0,4334,0,163,42527123,1
31,7062,0,9585,100,309.1935484,3.225806452,0.967741935,4,1,68,13.08,12.22,12,0,29,237.1666667,0.0,11881,0,579,0,0
60,4360,0,18259,0,304.3166667,0.0,1.0,53,6,259,20.87,19.18,15,0,29,145.3333333,0.0,9975,0,69867,0,0
5,821,0,1816,0,363.2,0.0,1.0,4,71,75,14.18,10.38,9,0,10,74.63636364,0.0,3414,0,20313,0,0
6,289,0,601,0,100.1666667,0.0,1.0,4,122,127,12.9,18.12,10,0,15,18.0625,0.0,2273,0,29524,205622183,1
8,774,0,3227,2688,403.375,336.0,0.875,2,2,47,17.2,14.08,16,0,18,55.15789474,1.33,2839,0,5400,228740369,1
12,2559,0,8271,3899,689.25,324.9166667,0.833333333,4,36,106,9.77,16.13,14,0,28,92.89655172,0.0,8591,0,25648,0,0
2,71,1,2406,2406,1203.0,1203.0,0.0,42,1,1,17.35,10.38,15,0,15,18.5625,0.0,505,0,6439,239344048,1
16,737,0,5290,2170,330.625,135.625,0.9375,5,15,30,15.72,5.68,15,0,7,92.125,0.0,737,0,966,0,0
6,960,0,6483,5231,1080.5,871.8333333,0.666666667,4,13,18,7.6,18.2,9,0,9,96.0,0.0,1904,0,929,0,0
1,279,0,1283,0,1283.0,0.0,1.0,44,40,40,12.12,12.12,12,0,0,279.0,0.0,1351,0,10272,0,0
33,6351,0,15453,8541,468.2727273,258.8181818,0.757575758,3,1,53,16.53,15.22,13,0,30,228.9354839,0.0,17172,0,21429,0,0
36,3369,0,12472,115,346.4444444,3.194444444,0.972222222,6,380,415,13.18,15.45,13,0,22,146.4782609,0.0,7493,0,2888,0,0
31,2350,0,19707,0,635.7096774,0.0,1.0,16,47,77,17.17,23.68,14,0,30,75.80645161,0.0,5798,0,562,0,0
2,312,0,256,0,128.0,0.0,1.0,2,37,38,11.87,7.95,10,0,5,52.0,0.0,1147,0,5949,57040153,1
